Date,Country,Cumulative number of case(s),Number of deaths,Number recovered,Weather Condition,Temperature (°C),Humidity (%),Mobility Index,Public Awareness Level
2003-06-10,Finland,1.0,0.0,1,Sunny,30.0,50,0.33,50
2003-06-10,France,7.0,0.0,6,Sunny,26.3,87,0.85,74
2003-06-10,germany,10.0,0.0,9,Rainyy,24.979299781181616,47,0.31,76
2003-06-10,india,3.0,0.0,3,Humid,29.6,62,0.39,56
2003-06-10,indonesia,2.0,0.0,2,Cloudy,25.9,37,0.56,93
2003-06-10,Italy,9.0,0.0,9,,32.0,80,0.61,91
2003-06-10,Kuwait,1.0,0.0,1,Dry,24.979299781181616,78,0.81,78
2003-06-10,Malaysia,,2.0,3,Cloudy,21.0,46,0.56,80
2003-06-10,Mongolia,9.0,,9,Rainy,24.0,72,0.83,93
2003-06-10,new zealand,1.0,0.0,1,Rainy,29.0,60,0.69,92
2003-06-10,philippines,12.0,2.0,10,Cloudy,21.1,63,0.29,85
2003-06-10,Republic of Ireland,1.0,0.0,1,Sunny,22.8,35,0.33,68
2003-06-10,republic of korea,3.0,0.0,3,Cloudy,23.9,51,0.55,unknown
2003-06-10,Romania,1.0,0.0,1,Dry,19.3,43,0.52,74
2003-06-10,Russian Federation,1.0,0.0,0,Sunny,21.2,32,0.79,80
2003-06-10,Singapore,206.0,31.0,168,,25.9,41,0.66,58
2003-06-10,South Africa,1.0,1.0,0,Cloudy,31.0,65,0.51,69
2003-06-10,spain,1.0,0.0,1,Humid,26.6,41,0.34,59
2003-06-10,Sweden,,0.0,3,,24.8,74,0.38,86
2003-06-10,Switzerland,1.0,0.0,1,Dry,20.8,31,0.66,76
2003-06-10,Thailand,9.0,2.0,6,Humid,30.5,31,0.54,62
2003-06-10,United Kingdom,4.0,0.0,4,Cloudy,27.2,44,0.61,90
2003-06-10,United States,,0.0,36,Cloudy,21.5,52,0.34,51
2003-06-10,Viet Nam,63.0,5.0,58,,29.5,58,0.73,99
2003-06-11,Brazil,,0.0,2,,27.8,46,0.88,70
2003-06-11,Canada,230.0,32.0,134,Dry,24.979299781181616,61,0.41,82
2003-06-11,China,5329.0,343.0,4390,Sunny,24.5,36,0.59,73
2003-06-11,"hong kong sar, china",1754.0,290.0,1368,Dry,22.5,59,0.98,93
2003-06-11,"Macao SAR, China",1.0,0.0,1,Dry,38.2,57,0.47,91
2003-06-11,"taiwan, china",687.0,81.0,344,,27.7,43,0.68,83
2003-06-11,Colombia,1.0,,1,Sunny,25.9,73,0.27,58
2003-06-11,Finland,1.0,0.0,1,Cloudy,27.4,59,0.68,51
2003-06-11,France,7.0,0.0,6,Rainy,31.9,46,0.27,79
2003-06-11,germany,10.0,0.0,9,Cloudy,24.6,61,0.97,71
2003-06-11,India,,0.0,3,Cloudy,22.1,75,0.77,95
2003-06-11,indonesia,2.0,0.0,2,Cloudy,29.2,35,0.83,60
2003-06-11,italy,9.0,0.0,9,Sunny,24.979299781181616,80,0.76,92
2003-06-11,Kuwait,1.0,0.0,1,Cloudy,19.7,53,0.67,66
2003-06-11,Malaysia,5.0,2.0,3,Sunny,18.7,35,0.56,85
2003-06-11,Mongolia,9.0,0.0,9,Humid,32.6,56,0.89,62
2003-06-11,New Zealand,,0.0,1,Rainy,25.7,47,0.97,56
2003-06-11,Philippines,12.0,2.0,10,Sunny,22.1,53,0.6,65
2003-06-11,Republic of Ireland,1.0,,1,Humid,23.8,66,0.95,82
2003-06-11,Republic of Korea,3.0,0.0,3,Sunny,29.0,85,0.67,94
2003-06-11,Romania,1.0,,1,Sunny,23.5,53,0.63,50
2003-06-11,Russian Federation,1.0,,0,Rainy,17.8,67,0.56,60
2003-06-11,Singapore,,31.0,168,Dry,26.6,63,0.37,55
2003-06-11,South Africa,1.0,1.0,0,Dry,24.979299781181616,69,0.2,69
2003-06-11,Spain,1.0,0.0,1,Sunny,30.7,76,0.39,84
2003-06-11,Sweden,,0.0,3,Cloudy,22.2,44,0.61,93
2003-06-11,switzerland,1.0,0.0,1,Humid,31.3,40,0.5,86
2003-06-11,Thailand,9.0,,6,Cloudy,26.1,51,0.56,90
2003-06-11,United Kingdom,4.0,0.0,4,Cloudy,31.2,83,0.98,75
2003-06-11,United States,71.0,0.0,36,Sunny,24.979299781181616,53,0.48,61
2003-06-11,Viet Nam,63.0,,58,Sunny,17.4,30,0.56,79
2003-06-12,Brazil,3.0,0.0,2,Sunny,33.7,47,0.31,77
2003-06-12,canada,238.0,32.0,141,Sunny,25.3,73,0.24,76
2003-06-12,china,5328.0,343.0,4457,Dry,27.9,41,0.82,91
2003-06-12,"Hong Kong SAR, China",1755.0,291.0,1377,Sunny,24.979299781181616,86,0.66,68
2003-06-12,"Macao SAR, China",1.0,0.0,1,Dry,27.5,72,0.81,54
2003-06-12,"Taiwan, China",688.0,81.0,347,Dry,30.5,57,0.32,54
2003-06-12,Colombia,1.0,0.0,1,Sunny,34.7,69,0.66,90
2003-06-12,Finland,1.0,,1,Rainy,32.0,89,0.4,76
2003-06-12,france,7.0,0.0,6,Humid,27.8,36,0.38,77
2003-06-12,Germany,10.0,0.0,9,,17.3,52,0.21,75
2003-06-12,India,,0.0,3,Dry,25.7,50,0.3,76
2003-06-12,Indonesia,2.0,0.0,2,Humid,22.0,63,0.45,98
2003-06-12,Italy,9.0,0.0,9,Rainy,26.2,40,0.29,91
2003-06-12,Kuwait,1.0,0.0,1,Cloudy,18.9,51,0.99,70
2003-06-12,malaysia,5.0,2.0,3,Cloudy,23.9,71,0.45,50
2003-06-12,mongolia,9.0,0.0,9,drry,22.4,64,0.3,77
2003-06-12,New Zealand,1.0,0.0,1,Sunny,22.3,81,0.36,97
2003-06-12,Philippines,14.0,2.0,12,Rainyy,22.3,58,0.67,64
2003-06-12,Republic of Ireland,1.0,0.0,1,Dry,24.3,71,0.25,66
2003-06-12,Republic of Korea,3.0,0.0,3,Rainy,26.4,57,0.89,75
2003-06-12,Romania,1.0,0.0,1,Sunny,12.5,88,0.97,69
2003-06-12,Russian Federation,,0.0,0,Sunny,13.1,47,0.4,74
2003-06-12,singapore,206.0,,169,,23.3,43,0.56,62
2003-06-12,south africa,1.0,1.0,0,Sunny,24.0,47,0.22,82
2003-06-12,spain,1.0,0.0,1,Humd,25.9,57,0.71,74
2003-06-12,Sweden,,0.0,3,Cloudy,21.4,53,0.53,57
2003-06-12,Switzerland,1.0,0.0,1,Dry,25.0,37,0.42,54
2003-06-12,Thailand,9.0,2.0,6,Rainy,25.6,71,0.37,55
2003-06-12,United Kingdom,4.0,0.0,4,Humd,21.3,83,0.72,72
2003-06-12,United States,70.0,0.0,36,Dry,30.1,74,0.53,79
2003-06-12,Viet Nam,63.0,5.0,58,Sunny,24.979299781181616,82,0.34,unknown
2003-06-13,brazil,3.0,0.0,2,Sunny,27.7,37,0.75,72
2003-06-13,Canada,242.0,32.0,150,Sunny,25.3,33,0.65,60
2003-06-13,China,5327.0,343.0,4530,Sunny,35.5,56,0.89,80
2003-06-13,"Hong Kong SAR, China",1755.0,293.0,1380,Rainyy,28.0,65,0.29,55
2003-06-13,"macao sar, china",1.0,0.0,1,Humd,22.6,34,0.83,60
2003-06-13,"Taiwan, China",693.0,81.0,385,Cloudy,29.1,62,0.74,62
2003-06-13,colombia,,0.0,1,Rainy,16.8,78,0.29,unknown
2003-06-13,Finland,,0.0,1,Rainy,25.6,63,0.76,51
2003-06-13,France,,0.0,6,Cloudy,26.6,59,0.55,84
2003-06-13,germany,10.0,,9,Cloudy,25.7,37,0.96,85
2003-06-13,India,,0.0,3,,24.979299781181616,68,0.31,unknown
2003-06-13,indonesia,2.0,0.0,2,,19.9,76,0.71,77
2003-06-13,Italy,9.0,,9,Dry,21.1,55,0.51,77
2003-06-13,Kuwait,1.0,0.0,1,Cloudy,25.5,86,0.97,71
2003-06-13,Malaysia,5.0,2.0,3,Cloudy,19.4,66,0.46,87
2003-06-13,mongolia,9.0,,9,Humid,33.9,63,0.97,56
2003-06-13,New Zealand,1.0,0.0,1,Dry,11.8,36,0.92,64
2003-06-13,Philippines,14.0,2.0,12,Dry,23.4,69,0.42,81
2003-06-13,Republic of Ireland,1.0,0.0,1,,25.6,57,0.84,60
2003-06-13,Republic of Korea,3.0,,3,Sunny,27.5,68,1.0,73
2003-06-13,Romania,,0.0,1,Humid,20.4,68,0.4,52
2003-06-13,Russian Federation,1.0,0.0,0,Dryy,30.7,57,0.55,79
2003-06-13,singapore,,31.0,169,Cloudy,18.0,43,0.62,55
2003-06-13,South Africa,1.0,1.0,0,,22.2,82,0.44,51
2003-06-13,Spain,,0.0,1,,28.1,79,0.21,63
2003-06-13,Sweden,3.0,0.0,3,Humid,30.2,67,0.38,90
2003-06-13,Switzerland,1.0,0.0,1,Rainy,18.0,33,0.43,67
2003-06-13,Thailand,9.0,2.0,6,Cloudy,38.2,71,0.55,unknown
2003-06-13,United Kingdom,4.0,0.0,4,Humid,20.5,47,0.34,80
2003-06-13,united states,71.0,0.0,36,Rainyy,18.4,73,0.9,unknown
2003-06-13,Viet Nam,63.0,5.0,58,Rainy,27.5,77,0.76,75
2003-06-16,Brazil,3.0,0.0,2,Dry,23.3,54,0.27,93
2003-06-16,canada,243.0,32.0,156,Dry,22.5,36,0.72,61
2003-06-16,China,5326.0,346.0,4656,Rainy,28.0,67,0.72,67
2003-06-16,"hong kong sar, china",1755.0,295.0,1386,Dry,24.979299781181616,57,0.96,58
2003-06-16,"Macao SAR, China",1.0,0.0,1,Humid,16.5,34,0.2,98
2003-06-16,"taiwan, china",698.0,83.0,443,Sunny,22.0,32,0.4,70
2003-06-16,colombia,1.0,0.0,1,Humid,30.4,73,0.94,97
2003-06-16,finland,1.0,0.0,1,Rainyy,22.2,60,0.95,98
2003-06-16,France,7.0,0.0,6,Rainy,33.0,76,0.78,89
2003-06-16,Germany,10.0,,9,Humid,31.0,71,0.81,92
2003-06-16,India,3.0,0.0,3,,26.4,87,0.27,73
2003-06-16,indonesia,2.0,0.0,2,Dry,26.7,49,0.61,83
2003-06-16,italy,9.0,0.0,9,Rainy,24.979299781181616,48,0.39,57
2003-06-16,kuwait,1.0,0.0,1,Cloudy,25.8,77,0.34,93
2003-06-16,Malaysia,5.0,2.0,3,Dry,23.2,89,0.85,unknown
2003-06-16,Mongolia,9.0,0.0,9,Humid,23.7,40,0.31,72
2003-06-16,new zealand,1.0,0.0,1,,19.7,69,0.57,62
2003-06-16,Philippines,14.0,2.0,12,,13.9,32,0.95,98
2003-06-16,Republic of Ireland,1.0,0.0,1,Rainy,30.5,52,0.35,63
2003-06-16,Republic of Korea,3.0,0.0,3,Dry,25.8,36,0.98,unknown
2003-06-16,Romania,1.0,0.0,1,Humid,24.979299781181616,52,1.0,65
2003-06-16,Russian Federation,1.0,0.0,0,Rainy,27.0,36,0.64,98
2003-06-16,Singapore,206.0,,169,Cloudy,20.9,75,0.34,87
2003-06-16,south africa,1.0,,0,Humid,20.0,63,0.45,88
2003-06-16,Spain,1.0,0.0,1,Cloudy,23.6,71,0.54,75
2003-06-16,sweden,,0.0,3,Cloudy,31.8,48,0.45,75
2003-06-16,Switzerland,1.0,0.0,1,Sunny,19.2,87,0.42,50
2003-06-16,Thailand,9.0,2.0,6,Dry,11.9,38,0.98,81
2003-06-16,United Kingdom,4.0,,4,humidd,22.4,77,0.32,64
2003-06-16,United States,72.0,0.0,36,Cloudy,30.7,80,0.79,70
2003-06-16,Viet Nam,63.0,5.0,58,Sunny,16.3,47,0.2,67
2003-06-17,brazil,3.0,0.0,2,Rainy,19.1,70,0.68,79
2003-06-17,canada,247.0,32.0,171,,26.3,77,0.93,62
2003-06-17,China,5326.0,346.0,4725,Cloudy,37.8,74,0.43,73
2003-06-17,"Hong Kong SAR, China",,295.0,1387,Dry,24.979299781181616,71,0.35,79
2003-06-17,"Macao SAR, China",1.0,0.0,1,Sunny,18.0,54,0.72,51
2003-06-17,"Taiwan, China",697.0,83.0,460,Cloudy,26.7,81,0.77,68
2003-06-17,Colombia,1.0,0.0,1,Dry,31.0,43,0.75,96
2003-06-17,Finland,1.0,0.0,1,Cloudy,21.9,73,0.46,93
2003-06-17,France,7.0,0.0,6,humidd,16.9,54,0.4,96
2003-06-17,Germany,10.0,0.0,9,Humid,27.2,48,0.96,74
2003-06-17,india,3.0,0.0,3,,28.1,68,0.94,99
2003-06-17,indonesia,2.0,0.0,2,Sunny,33.9,84,0.57,63
2003-06-17,Italy,9.0,0.0,9,Humid,28.3,44,0.88,55
2003-06-17,Kuwait,,0.0,1,Dry,29.1,45,0.56,61
2003-06-17,malaysia,5.0,2.0,3,Cloudy,23.7,56,0.54,69
2003-06-17,Mongolia,9.0,0.0,9,Rainy,37.2,69,0.33,72
2003-06-17,New Zealand,1.0,0.0,1,Dry,23.0,39,0.54,79
2003-06-17,philippines,14.0,2.0,12,drry,24.979299781181616,33,0.63,79
2003-06-17,Republic of Ireland,1.0,0.0,1,humidd,34.0,80,0.22,87
2003-06-17,Republic of Korea,,0.0,3,Sunny,17.6,48,0.56,79
2003-06-17,Romania,1.0,0.0,1,Cloudy,15.8,57,0.83,90
2003-06-17,russian federation,1.0,0.0,0,Sunny,25.6,50,0.74,79
2003-06-17,Singapore,206.0,31.0,169,,25.0,88,0.71,85
2003-06-17,South Africa,1.0,1.0,0,Cloudy,23.9,76,0.93,unknown
2003-06-17,spain,1.0,0.0,1,Sunny,30.0,43,0.21,83
2003-06-17,Sweden,3.0,0.0,3,Dryy,20.5,62,0.65,65
2003-06-17,switzerland,1.0,,1,Cloudy,25.3,77,0.83,73
2003-06-17,Thailand,9.0,2.0,6,Sunny,23.2,39,0.63,63
2003-06-17,United Kingdom,4.0,0.0,4,,20.5,48,0.46,75
2003-06-17,United States,73.0,0.0,36,Rainy,24.7,59,0.31,57
2003-06-17,viet nam,63.0,5.0,58,Dry,29.3,51,0.91,63
2003-06-18,Brazil,3.0,0.0,2,,35.6,32,0.58,80
2003-06-18,Canada,246.0,33.0,176,Cloudy,27.9,66,0.9,51
2003-06-18,China,5326.0,347.0,4762,Rainy,12.4,70,0.67,97
2003-06-18,"hong kong sar, china",1755.0,295.0,1393,Humid,24.8,47,0.74,53
2003-06-18,"Macao SAR, China",1.0,0.0,1,,25.2,40,0.84,50
2003-06-18,"Taiwan, China",697.0,83.0,469,Cloudy,29.7,77,0.73,69
2003-06-18,Colombia,1.0,0.0,1,Sunny,25.9,31,0.52,63
2003-06-18,finland,1.0,,1,Cloudy,31.3,41,0.61,89
2003-06-18,France,7.0,0.0,6,Rainy,27.0,83,0.84,74
2003-06-18,Germany,10.0,0.0,9,Humid,32.8,35,0.5,74
2003-06-18,India,3.0,0.0,3,Cloudy,22.8,72,0.51,52
2003-06-18,indonesia,2.0,0.0,2,Sunny,25.7,88,0.28,54
2003-06-18,Italy,9.0,0.0,9,Cloudy,29.1,69,0.93,87
2003-06-18,kuwait,,0.0,1,Dryy,22.1,73,0.27,75
2003-06-18,Malaysia,5.0,2.0,3,Sunny,21.0,58,0.72,89
2003-06-18,Mongolia,9.0,0.0,9,Rainy,21.9,88,0.53,87
2003-06-18,New Zealand,1.0,0.0,1,Humid,21.3,59,0.52,87
2003-06-18,Philippines,14.0,2.0,12,Cloudy,27.6,31,0.74,53
2003-06-18,republic of ireland,,0.0,1,Sunny,15.8,38,0.25,56
2003-06-18,Republic of Korea,3.0,0.0,3,Dry,17.2,76,0.67,79
2003-06-18,romania,1.0,0.0,1,Sunny,34.3,31,0.82,79
2003-06-18,Russian Federation,1.0,0.0,0,,21.4,58,0.86,68
2003-06-18,Singapore,206.0,31.0,169,Rainy,26.0,62,0.34,88
2003-06-18,South Africa,1.0,,0,Humid,17.6,39,0.92,84
2003-06-18,Spain,1.0,0.0,1,Rainy,24.979299781181616,63,0.72,89
2003-06-18,Sweden,3.0,0.0,3,Cloudy,24.979299781181616,73,0.91,82
2003-06-18,Switzerland,1.0,0.0,1,Sunny,17.2,84,0.59,82
2003-06-18,Thailand,,,6,drry,31.7,37,0.63,63
2003-06-18,United Kingdom,4.0,,4,Dry,30.9,66,0.94,87
2003-06-18,United States,75.0,0.0,36,Sunny,24.5,83,0.92,59
2003-06-18,Viet Nam,63.0,5.0,58,Sunny,30.0,89,0.56,77
2003-06-19,Brazil,3.0,0.0,2,Cloudy,34.5,62,0.42,63
2003-06-19,Canada,245.0,34.0,175,Rainy,28.8,76,0.51,85
2003-06-19,china,,347.0,4786,Dryy,27.4,35,0.51,87
2003-06-19,"Hong Kong SAR, China",1755.0,296.0,1396,Cloudy,26.0,73,0.43,65
2003-06-19,"macao sar, china",1.0,0.0,1,Rainy,24.979299781181616,69,0.41,70
2003-06-19,"Taiwan, China",695.0,84.0,472,Cloudy,23.2,74,0.89,77
2003-06-19,Colombia,,0.0,1,Dry,23.6,48,0.26,82
2003-06-19,Finland,1.0,0.0,1,Sunny,27.3,61,0.74,55
2003-06-19,France,7.0,,6,Sunny,22.6,56,0.34,90
2003-06-19,Germany,10.0,,9,Rany,23.2,30,0.48,64
2003-06-19,India,3.0,0.0,3,Humid,25.0,72,0.25,93
2003-06-19,Indonesia,2.0,0.0,2,Rainy,24.979299781181616,81,0.42,52
2003-06-19,Italy,9.0,,9,Humid,19.3,62,0.81,92
2003-06-19,Kuwait,1.0,0.0,1,Cloudy,28.8,69,0.91,96
2003-06-19,malaysia,5.0,2.0,3,Cloudy,29.0,61,0.38,84
2003-06-19,Mongolia,,0.0,9,,28.9,34,0.57,63
2003-06-19,new zealand,1.0,0.0,1,humidd,24.979299781181616,46,0.58,51
2003-06-19,philippines,14.0,2.0,12,drry,16.5,37,0.9,78
2003-06-19,Republic of Ireland,1.0,0.0,1,Sunny,27.8,86,0.81,53
2003-06-19,Republic of Korea,3.0,0.0,3,Humid,25.9,71,0.61,75
2003-06-19,Romania,1.0,0.0,1,Rainy,30.0,63,0.74,61
2003-06-19,russian federation,1.0,0.0,0,Sunny,21.5,38,0.88,51
2003-06-19,Singapore,,31.0,170,,28.8,85,0.21,66
2003-06-19,South Africa,1.0,,0,Rainy,30.3,52,0.52,84
2003-06-19,Spain,,0.0,1,Sunny,24.979299781181616,64,0.93,59
2003-06-19,Sweden,3.0,0.0,3,Humid,27.1,79,0.79,97
2003-06-19,Switzerland,1.0,0.0,1,,26.9,36,0.63,71
2003-06-19,Thailand,9.0,2.0,6,Sunny,20.9,44,0.62,90
2003-06-19,united kingdom,4.0,0.0,4,humidd,27.7,82,0.48,92
2003-06-19,united states,,0.0,36,Cloudy,33.1,83,0.62,70
2003-06-19,viet nam,63.0,5.0,58,Humid,25.1,49,0.72,unknown
2003-06-20,brazil,3.0,0.0,2,drry,17.7,79,0.53,84
2003-06-20,Canada,245.0,34.0,180,Humid,21.6,54,0.77,unknown
2003-06-20,China,5326.0,,4806,Rainy,16.1,32,0.89,70
2003-06-20,"Hong Kong SAR, China",1755.0,296.0,1403,Dry,31.5,89,0.32,unknown
2003-06-20,"macao sar, china",1.0,0.0,1,Cloudy,28.8,84,0.56,70
2003-06-20,"Taiwan, China",695.0,84.0,480,Rainy,22.5,75,0.53,93
2003-06-20,Colombia,1.0,0.0,1,Humid,17.9,53,0.75,81
2003-06-20,finland,1.0,,1,Dry,24.979299781181616,63,0.4,54
2003-06-20,France,7.0,0.0,6,Cloudy,21.8,75,0.71,88
2003-06-20,Germany,10.0,0.0,9,,25.5,51,0.9,58
2003-06-20,India,3.0,,3,,25.4,40,0.53,67
2003-06-20,Indonesia,2.0,0.0,2,Humid,31.7,77,0.93,70
2003-06-20,Italy,9.0,0.0,9,Cloudy,24.979299781181616,37,0.99,57
2003-06-20,Kuwait,1.0,0.0,1,,17.5,68,0.28,93
2003-06-20,Malaysia,5.0,2.0,3,Rainy,19.2,72,0.39,83
2003-06-20,Mongolia,,0.0,9,Cloudy,24.9,64,0.96,59
2003-06-20,New Zealand,1.0,0.0,1,humidd,21.4,78,0.97,90
2003-06-20,Philippines,14.0,2.0,12,Humid,23.5,75,0.28,73
2003-06-20,Republic of Ireland,1.0,0.0,1,Cloudy,22.7,67,0.21,89
2003-06-20,Republic of Korea,3.0,0.0,3,Humd,30.0,37,0.33,73
2003-06-20,Romania,,0.0,1,Dry,22.1,83,1.0,81
2003-06-20,Russian Federation,1.0,0.0,0,Dry,24.979299781181616,66,0.34,82
2003-06-20,Singapore,,31.0,170,Dry,28.6,56,0.6,87
2003-06-20,south africa,1.0,1.0,0,,24.979299781181616,57,0.88,93
2003-06-20,spain,1.0,0.0,1,,27.1,69,0.22,98
2003-06-20,sweden,3.0,0.0,3,Sunny,26.7,63,0.68,83
2003-06-20,switzerland,,0.0,1,,25.7,61,0.42,60
2003-06-20,Thailand,9.0,2.0,6,,19.3,44,0.89,80
2003-06-20,United Kingdom,4.0,0.0,4,Humid,31.1,73,0.43,67
2003-06-20,United States,74.0,0.0,36,Humid,36.1,46,0.75,72
2003-06-20,Viet Nam,63.0,5.0,58,Rainy,25.0,62,0.74,71
2003-06-23,brazil,3.0,0.0,2,,24.979299781181616,76,0.38,92
2003-06-23,Canada,246.0,35.0,182,,25.1,75,0.23,67
2003-06-23,China,5326.0,347.0,4895,Rainy,29.9,81,0.53,89
2003-06-23,"hong kong sar, china",1755.0,,1411,Dry,21.9,83,0.43,96
2003-06-23,"Macao SAR, China",1.0,0.0,1,Humid,24.4,45,0.85,90
2003-06-23,"taiwan, china",692.0,84.0,486,Humid,24.979299781181616,58,0.84,96
2003-06-23,colombia,1.0,0.0,1,Sunny,31.0,38,0.57,88
2003-06-23,Finland,,0.0,1,Sunny,28.9,62,0.69,69
2003-06-23,France,7.0,,6,Dry,24.979299781181616,89,0.68,62
2003-06-23,Germany,10.0,,9,Humid,22.9,78,0.86,94
2003-06-23,India,3.0,0.0,3,Cloudy,27.0,58,0.54,50
2003-06-23,indonesia,2.0,0.0,2,Sunny,21.4,42,0.42,53
2003-06-23,italy,9.0,0.0,9,Dry,29.2,50,0.41,73
2003-06-23,Kuwait,1.0,0.0,1,humidd,30.8,87,0.63,85
2003-06-23,Malaysia,5.0,2.0,3,,27.8,50,0.56,85
2003-06-23,mongolia,9.0,,9,Cloudy,23.2,34,0.55,unknown
2003-06-23,new zealand,1.0,0.0,1,Dryy,24.0,39,0.27,51
2003-06-23,Philippines,14.0,2.0,12,Humid,34.0,35,0.77,77
2003-06-23,Republic of Ireland,1.0,0.0,1,Sunny,23.2,85,0.37,75
2003-06-23,republic of korea,3.0,0.0,3,Cloudy,30.2,80,0.36,72
2003-06-23,Romania,1.0,0.0,1,drry,24.979299781181616,86,0.53,64
2003-06-23,Russian Federation,1.0,,0,,23.3,42,0.38,85
2003-06-23,Singapore,206.0,31.0,170,Sunny,18.3,30,0.67,76
2003-06-23,South Africa,1.0,,0,Dry,26.1,49,0.5,55
2003-06-23,Spain,1.0,0.0,1,Cloudy,24.979299781181616,86,0.56,84
2003-06-23,sweden,3.0,0.0,3,,34.0,76,0.63,88
2003-06-23,Switzerland,1.0,,1,Sunny,20.7,75,0.36,87
2003-06-23,Thailand,9.0,2.0,7,Sunny,36.5,37,0.32,84
2003-06-23,United Kingdom,4.0,0.0,4,Sunny,26.9,39,0.9,85
2003-06-23,United States,74.0,0.0,36,Rainy,26.9,38,0.55,unknown
2003-06-23,viet nam,63.0,5.0,58,Rainyy,22.0,78,0.53,79
2003-06-24,Brazil,3.0,0.0,2,Humd,26.6,70,0.23,90
2003-06-24,Canada,249.0,,188,,27.4,32,0.6,87
2003-06-24,China,5326.0,347.0,4901,,29.7,40,0.64,78
2003-06-24,"Hong Kong SAR, China",1755.0,,1417,Cloudy,20.1,41,0.65,92
2003-06-24,"Macao SAR, China",,0.0,1,Rainy,32.0,39,0.77,88
2003-06-24,"Taiwan, China",687.0,84.0,492,Rainy,26.8,54,0.34,99
2003-06-24,colombia,,0.0,1,Humid,28.0,78,0.4,unknown
2003-06-24,Finland,1.0,0.0,1,Dryy,23.9,78,0.85,54
2003-06-24,france,7.0,0.0,6,humidd,20.4,54,0.96,53
2003-06-24,germany,10.0,0.0,9,Cloudy,25.4,40,0.31,85
2003-06-24,india,3.0,0.0,3,Humid,25.9,83,0.6,94
2003-06-24,indonesia,2.0,0.0,2,Sunny,18.1,65,0.37,65
2003-06-24,italy,9.0,0.0,9,Cloudy,29.0,68,0.25,74
2003-06-24,Kuwait,1.0,0.0,1,,30.0,82,0.46,63
2003-06-24,Malaysia,5.0,2.0,3,Dryy,21.4,55,0.31,60
2003-06-24,Mongolia,9.0,0.0,9,Rainy,19.9,43,0.77,78
2003-06-24,new zealand,1.0,0.0,1,Cloudy,23.5,68,0.63,83
2003-06-24,Philippines,14.0,2.0,12,,25.1,85,0.32,71
2003-06-24,republic of ireland,1.0,0.0,1,Humd,23.7,69,0.21,63
2003-06-24,republic of korea,3.0,0.0,3,Sunny,24.979299781181616,30,0.85,73
2003-06-24,Romania,1.0,0.0,1,Dry,26.1,85,0.34,88
2003-06-24,Russian Federation,,0.0,0,Rainy,18.2,83,0.68,75
2003-06-24,singapore,206.0,31.0,170,Cloudy,18.7,33,0.47,92
2003-06-24,South Africa,1.0,1.0,0,Rainy,24.979299781181616,59,0.67,85
2003-06-24,Spain,1.0,0.0,1,Cloudy,29.7,41,0.45,88
2003-06-24,Sweden,3.0,0.0,3,,24.979299781181616,85,0.27,65
2003-06-24,Switzerland,1.0,0.0,1,Cloudy,30.2,64,0.38,87
2003-06-24,Thailand,9.0,2.0,7,Humid,19.3,42,0.35,81
2003-06-24,United Kingdom,4.0,0.0,4,Cloudy,25.1,81,0.54,55
2003-06-24,United States,75.0,0.0,36,Cloudy,26.1,60,0.73,83
2003-06-24,Viet Nam,63.0,5.0,58,Sunny,22.2,67,0.41,57
2003-06-25,brazil,,0.0,2,Cloudy,17.2,72,0.21,79
2003-06-25,Canada,,37.0,188,Sunny,33.7,52,0.62,76
2003-06-25,china,5327.0,348.0,4916,,32.0,33,0.68,unknown
2003-06-25,"Hong Kong SAR, China",1755.0,296.0,1419,Sunny,23.1,81,0.97,76
2003-06-25,"macao sar, china",1.0,0.0,1,,24.979299781181616,45,0.67,74
2003-06-25,"Taiwan, China",686.0,84.0,492,Sunny,22.6,36,0.58,95
2003-06-25,Colombia,,0.0,1,drry,20.0,51,0.66,90
2003-06-25,Finland,1.0,0.0,1,Humid,34.1,58,0.94,64
2003-06-25,France,7.0,0.0,6,Rainyy,16.7,40,0.86,74
2003-06-25,Germany,10.0,0.0,9,Rainy,24.979299781181616,85,0.46,71
2003-06-25,India,3.0,0.0,3,Sunny,25.4,62,0.39,67
2003-06-25,indonesia,2.0,,2,Sunny,33.3,87,0.41,61
2003-06-25,Italy,9.0,0.0,9,,29.5,58,0.6,72
2003-06-25,japan,1.0,0.0,0,,16.6,88,0.8,94
2003-06-25,Kuwait,1.0,0.0,1,Cloudy,25.0,68,0.6,88
2003-06-25,Malaysia,5.0,2.0,3,Dry,25.1,41,0.25,74
2003-06-25,Mongolia,9.0,,9,Cloudy,23.9,36,0.78,59
2003-06-25,new zealand,1.0,0.0,1,Humid,28.1,88,0.84,79
2003-06-25,Philippines,14.0,2.0,12,Sunny,18.0,84,0.43,59
2003-06-25,Republic of Ireland,1.0,0.0,1,Humid,24.979299781181616,68,0.73,83
2003-06-25,Republic of Korea,3.0,0.0,3,Dry,27.4,71,0.54,95
2003-06-25,romania,1.0,0.0,1,humidd,28.4,77,0.91,62
2003-06-25,Russian Federation,1.0,0.0,0,Humid,25.7,55,0.88,78
2003-06-25,Singapore,206.0,31.0,170,Humd,23.6,69,0.62,87
2003-06-25,South Africa,1.0,1.0,0,Dry,24.4,38,0.75,90
2003-06-25,Spain,,0.0,1,Humid,24.979299781181616,70,0.91,94
2003-06-25,sweden,3.0,,3,Cloudy,25.2,63,0.6,58
